hour,production,consumption
2023-06-06 11:00,4.58,1.45
2023-06-06 12:00,5.32,0.65
2023-06-06 13:00,4.9,1.07
2023-06-06 14:00,4.81,0.8
2023-06-06 15:00,4.47,0.7
2023-06-06 16:00,4.39,1.42
2023-06-06 17:00,3.42,1.21
2023-06-06 18:00,2.59,1.0
2023-06-06 19:00,1.97,0.54
2023-06-06 20:00,0.98,1.45
2023-06-06 21:00,0.54,0.66
2023-06-06 22:00,0.11,0.86
2023-06-06 23:00,0.0,0.97
2023-06-07 00:00,0.0,1.23
2023-06-07 01:00,0.0,0.84
2023-06-07 02:00,0.0,0.4
2023-06-07 03:00,0.09,0.59
2023-06-07 04:00,0.54,1.46
2023-06-07 05:00,1.28,0.83
2023-06-07 06:00,2.14,0.74
2023-06-07 07:00,2.54,0.94
2023-06-07 08:00,3.44,0.93
2023-06-07 09:00,3.69,0.94
2023-06-07 10:00,4.84,1.46
2023-06-07 11:00,5.39,0.93
2023-06-07 12:00,5.57,0.52
2023-06-07 13:00,4.82,0.66
2023-06-07 14:00,5.22,1.36
2023-06-07 15:00,4.59,1.21
2023-06-07 16:00,3.79,1.44
2023-06-07 17:00,3.15,1.22
2023-06-07 18:00,2.51,0.71
2023-06-07 19:00,1.93,0.98
2023-06-07 20:00,0.99,0.78
2023-06-07 21:00,0.53,1.49
2023-06-07 22:00,0.09,0.71
2023-06-07 23:00,0.0,1.46
2023-06-08 00:00,0.0,1.2
2023-06-08 01:00,0.0,1.41
2023-06-08 02:00,0.0,1.29
2023-06-08 03:00,0.1,0.91
2023-06-08 04:00,0.5,0.69
2023-06-08 05:00,1.3,0.97
2023-06-08 06:00,2.14,0.67
2023-06-08 07:00,2.58,0.77
2023-06-08 08:00,3.45,0.48
2023-06-08 09:00,3.65,0.61
2023-06-08 10:00,4.76,0.46
2023-06-08 11:00,4.62,1.1
2023-06-08 12:00,5.69,1.1
2023-06-08 13:00,4.52,0.44
2023-06-08 14:00,4.62,1.04
2023-06-08 15:00,4.58,1.35
2023-06-08 16:00,4.17,0.69
2023-06-08 17:00,3.38,0.76
2023-06-08 18:00,2.59,1.15
2023-06-08 19:00,1.78,0.67
2023-06-08 20:00,0.91,0.72
2023-06-08 21:00,0.51,1.11
2023-06-08 22:00,0.1,1.08
2023-06-08 23:00,0.0,0.4
2023-06-09 00:00,0.0,1.06
2023-06-09 01:00,0.0,1.32
2023-06-09 02:00,0.0,0.56
2023-06-09 03:00,0.1,1.06
2023-06-09 04:00,0.54,1.17
2023-06-09 05:00,1.2,0.42
2023-06-09 06:00,2.13,0.6
2023-06-09 07:00,2.61,0.88
2023-06-09 08:00,3.53,0.77
2023-06-09 09:00,4.36,1.22
2023-06-09 10:00,4.18,1.08
2023-06-09 11:00,4.78,0.47
2023-06-09 12:00,5.57,0.47
2023-06-09 13:00,5.2,0.58
2023-06-09 14:00,4.7,0.77
2023-06-09 15:00,4.65,1.29
2023-06-09 16:00,4.04,0.4
2023-06-09 17:00,3.48,0.53
2023-06-09 18:00,2.37,1.23
2023-06-09 19:00,1.68,0.71
2023-06-09 20:00,1.04,0.48
2023-06-09 21:00,0.5,0.75
2023-06-09 22:00,0.1,1.05
2023-06-09 23:00,0.0,0.49
2023-06-10 00:00,0.0,1.47
2023-06-10 01:00,0.0,0.92
2023-06-10 02:00,0.0,0.48
2023-06-10 03:00,0.1,0.66
2023-06-10 04:00,0.46,0.89
2023-06-10 05:00,1.17,1.36
2023-06-10 06:00,1.87,1.33
2023-06-10 07:00,2.77,1.47
2023-06-10 08:00,3.43,0.89
2023-06-10 09:00,3.72,0.82
2023-06-10 10:00,4.87,0.73
2023-06-10 11:00,5.13,1.44
2023-06-10 12:00,5.49,1.31
2023-06-10 13:00,5.15,1.19
2023-06-10 14:00,4.7,0.78
2023-06-10 15:00,4.84,1.45
2023-06-10 16:00,3.87,0.68
2023-06-10 17:00,3.23,0.46
2023-06-10 18:00,2.31,0.45
2023-06-10 19:00,1.68,0.58
2023-06-10 20:00,1.04,0.65
2023-06-10 21:00,0.51,0.82
2023-06-10 22:00,0.11,0.67
2023-06-10 23:00,0.0,1.0
2023-06-11 00:00,0.0,1.5
2023-06-11 01:00,0.0,0.62
2023-06-11 02:00,0.0,0.71
2023-06-11 03:00,0.09,0.62
2023-06-11 04:00,0.5,1.3
2023-06-11 05:00,1.31,0.97
2023-06-11 06:00,2.12,1.07
2023-06-11 07:00,2.71,0.91
2023-06-11 08:00,3.8,0.65
2023-06-11 09:00,3.67,1.14
2023-06-11 10:00,4.54,0.67
2023-06-11 11:00,5.08,0.43
2023-06-11 12:00,5.69,0.49
2023-06-11 13:00,5.1,1.48
2023-06-11 14:00,4.82,1.32
2023-06-11 15:00,4.77,0.64
2023-06-11 16:00,4.33,0.44
2023-06-11 17:00,2.95,0.51
2023-06-11 18:00,2.55,0.95
2023-06-11 19:00,1.84,0.93
2023-06-11 20:00,1.01,1.33
2023-06-11 21:00,0.47,0.93
2023-06-11 22:00,0.1,0.48
2023-06-11 23:00,0.0,1.14
2023-06-12 00:00,0.0,0.63
2023-06-12 01:00,0.0,0.78
2023-06-12 02:00,0.0,1.2
2023-06-12 03:00,0.11,0.75
2023-06-12 04:00,0.51,0.66
2023-06-12 05:00,1.24,0.75
2023-06-12 06:00,2.13,1.12
2023-06-12 07:00,2.6,1.47
2023-06-12 08:00,3.65,1.22
2023-06-12 09:00,3.99,0.58
2023-06-12 10:00,4.23,0.93
2023-06-12 11:00,4.71,0.69
2023-06-12 12:00,5.51,0.59
2023-06-12 13:00,5.09,0.49
2023-06-12 14:00,4.88,0.85
2023-06-12 15:00,4.46,1.45
2023-06-12 16:00,4.05,0.63
2023-06-12 17:00,3.13,0.85
2023-06-12 18:00,2.3,0.84
2023-06-12 19:00,1.71,0.65
2023-06-12 20:00,0.95,0.45
2023-06-12 21:00,0.52,1.47
2023-06-12 22:00,0.09,1.07
2023-06-12 23:00,0.0,0.82
2023-06-13 00:00,0.0,0.95
2023-06-13 01:00,0.0,1.22
2023-06-13 02:00,0.0,0.52
2023-06-13 03:00,0.1,1.05
2023-06-13 04:00,0.52,1.37
2023-06-13 05:00,1.18,1.22
2023-06-13 06:00,1.9,0.61
2023-06-13 07:00,3.03,0.59
2023-06-13 08:00,3.45,1.33
2023-06-13 09:00,3.68,1.43
2023-06-13 10:00,4.39,1.47
2023-06-13 11:00,5.39,0.68
2023-06-13 12:00,5.08,1.1
2023-06-13 13:00,5.1,1.29
2023-06-13 14:00,4.49,1.37
2023-06-13 15:00,4.53,1.36
2023-06-13 16:00,4.29,1.31
2023-06-13 17:00,3.27,1.28
2023-06-13 18:00,2.26,0.95
2023-06-13 19:00,1.89,1.46
2023-06-13 20:00,0.91,1.24
2023-06-13 21:00,0.5,1.24
2023-06-13 22:00,0.11,0.76
2023-06-13 23:00,0.0,1.47
2023-06-14 00:00,0.0,0.4
2023-06-14 01:00,0.0,1.3
2023-06-14 02:00,0.0,1.38
2023-06-14 03:00,0.1,1.18
2023-06-14 04:00,0.5,0.89
2023-06-14 05:00,1.25,1.43
2023-06-14 06:00,1.82,0.91
2023-06-14 07:00,2.98,1.25
2023-06-14 08:00,3.85,0.63
2023-06-14 09:00,3.78,1.48
2023-06-14 10:00,4.43,0.77
2023-06-14 11:00,5.43,0.8
2023-06-14 12:00,5.26,0.89
2023-06-14 13:00,4.9,0.87
2023-06-14 14:00,4.39,0.96
2023-06-14 15:00,4.35,1.28
2023-06-14 16:00,3.78,1.4
2023-06-14 17:00,3.47,1.26
2023-06-14 18:00,2.26,0.99
2023-06-14 19:00,1.83,0.43
2023-06-14 20:00,0.97,0.9
2023-06-14 21:00,0.54,1.33
2023-06-14 22:00,0.1,0.68
2023-06-14 23:00,0.0,0.41
2023-06-15 00:00,0.0,1.3
2023-06-15 01:00,0.0,1.38
2023-06-15 02:00,0.0,1.44
2023-06-15 03:00,0.1,0.48
2023-06-15 04:00,0.49,0.93
2023-06-15 05:00,1.15,0.8
2023-06-15 06:00,1.91,0.65
2023-06-15 07:00,2.58,1.46
2023-06-15 08:00,3.24,1.28
2023-06-15 09:00,4.15,1.2
2023-06-15 10:00,4.36,1.1
2023-06-15 11:00,5.16,0.78
2023-06-15 12:00,4.82,1.13
2023-06-15 13:00,5.13,0.7
2023-06-15 14:00,4.87,0.57
2023-06-15 15:00,4.6,1.49
2023-06-15 16:00,3.75,0.98
2023-06-15 17:00,3.08,0.77
2023-06-15 18:00,2.33,0.54
2023-06-15 19:00,1.73,0.45
2023-06-15 20:00,1.04,0.67
2023-06-15 21:00,0.49,1.48
2023-06-15 22:00,0.09,1.24
2023-06-15 23:00,0.0,1.4
2023-06-16 00:00,0.0,0.69
2023-06-16 01:00,0.0,1.42
2023-06-16 02:00,0.0,1.14
2023-06-16 03:00,0.1,1.01
2023-06-16 04:00,0.55,0.71
2023-06-16 05:00,1.24,1.03
2023-06-16 06:00,2.02,1.04
2023-06-16 07:00,2.82,0.45
2023-06-16 08:00,3.26,0.43
2023-06-16 09:00,4.37,1.0
2023-06-16 10:00,4.26,0.94
2023-06-16 11:00,5.14,0.81
2023-06-16 12:00,5.07,1.08
2023-06-16 13:00,5.01,0.83
2023-06-16 14:00,4.94,1.49
2023-06-16 15:00,4.42,0.5
2023-06-16 16:00,4.14,0.5
2023-06-16 17:00,3.01,0.65
2023-06-16 18:00,2.6,1.37
2023-06-16 19:00,1.87,1.38
2023-06-16 20:00,0.91,1.13
2023-06-16 21:00,0.47,1.26
2023-06-16 22:00,0.1,1.19
2023-06-16 23:00,0.0,0.84
2023-06-17 00:00,0.0,1.24
2023-06-17 01:00,0.0,0.77
2023-06-17 02:00,0.0,1.27
2023-06-17 03:00,0.09,0.95
2023-06-17 04:00,0.48,0.58
2023-06-17 05:00,1.09,0.62
2023-06-17 06:00,1.8,0.83
2023-06-17 07:00,2.89,0.78
2023-06-17 08:00,3.79,0.79
2023-06-17 09:00,3.65,0.59
2023-06-17 10:00,4.34,1.4
2023-06-17 11:00,5.12,0.49
2023-06-17 12:00,4.74,1.28
2023-06-17 13:00,4.83,0.64
2023-06-17 14:00,4.38,0.84
2023-06-17 15:00,4.56,1.48
2023-06-17 16:00,4.22,0.72
2023-06-17 17:00,2.94,0.52
2023-06-17 18:00,2.28,1.18
2023-06-17 19:00,1.64,0.9
2023-06-17 20:00,1.02,0.55
2023-06-17 21:00,0.52,0.55
2023-06-17 22:00,0.11,0.95
2023-06-17 23:00,0.0,0.92
2023-06-18 00:00,0.0,1.0
2023-06-18 01:00,0.0,0.6
2023-06-18 02:00,0.0,0.75
2023-06-18 03:00,0.1,0.88
2023-06-18 04:00,0.46,1.34
2023-06-18 05:00,1.16,1.14
2023-06-18 06:00,2.0,0.6
2023-06-18 07:00,2.58,0.59
2023-06-18 08:00,3.44,0.55
2023-06-18 09:00,4.05,0.69
2023-06-18 10:00,4.49,0.61
2023-06-18 11:00,4.62,1.18
2023-06-18 12:00,5.44,1.48
2023-06-18 13:00,5.05,1.3
2023-06-18 14:00,4.85,0.5
2023-06-18 15:00,4.68,1.4
2023-06-18 16:00,4.37,0.66
2023-06-18 17:00,3.09,1.43
2023-06-18 18:00,2.5,1.13
2023-06-18 19:00,1.75,0.45
2023-06-18 20:00,0.97,0.84
2023-06-18 21:00,0.53,1.08
2023-06-18 22:00,0.1,1.5
2023-06-18 23:00,0.0,0.54
2023-06-19 00:00,0.0,0.81
2023-06-19 01:00,0.0,1.27
2023-06-19 02:00,0.0,0.95
2023-06-19 03:00,0.11,1.38
2023-06-19 04:00,0.53,0.94
2023-06-19 05:00,1.17,1.2
2023-06-19 06:00,1.84,1.15
2023-06-19 07:00,2.89,0.51
2023-06-19 08:00,3.17,0.88
2023-06-19 09:00,3.89,1.06
2023-06-19 10:00,4.68,1.34
2023-06-19 11:00,5.11,0.99
2023-06-19 12:00,5.39,0.98
2023-06-19 13:00,5.41,1.22
2023-06-19 14:00,4.57,1.32
2023-06-19 15:00,4.35,1.42
2023-06-19 16:00,3.98,0.82
2023-06-19 17:00,3.19,0.95
2023-06-19 18:00,2.65,0.71
2023-06-19 19:00,1.91,1.42
2023-06-19 20:00,1.04,1.29
2023-06-19 21:00,0.48,0.76
2023-06-19 22:00,0.1,0.95
2023-06-19 23:00,0.0,1.0
2023-06-20 00:00,0.0,0.84
2023-06-20 01:00,0.0,1.03
2023-06-20 02:00,0.0,1.2
2023-06-20 03:00,0.09,0.87
2023-06-20 04:00,0.51,1.25
2023-06-20 05:00,1.2,1.2
2023-06-20 06:00,2.01,0.78
2023-06-20 07:00,2.55,1.24
2023-06-20 08:00,3.49,0.46
2023-06-20 09:00,4.32,0.86
2023-06-20 10:00,4.94,1.31
2023-06-20 11:00,4.56,0.78
2023-06-20 12:00,5.5,1.23
2023-06-20 13:00,5.07,0.52
2023-06-20 14:00,4.89,0.88
2023-06-20 15:00,4.92,1.23
2023-06-20 16:00,4.24,1.02
2023-06-20 17:00,3.1,0.47
2023-06-20 18:00,2.31,0.7
2023-06-20 19:00,1.87,1.44
2023-06-20 20:00,1.07,0.55
2023-06-20 21:00,0.54,1.15
2023-06-20 22:00,0.11,1.37
2023-06-20 23:00,0.0,1.44
2023-06-21 00:00,0.0,1.23
2023-06-21 01:00,0.0,0.52
2023-06-21 02:00,0.0,1.1
2023-06-21 03:00,0.1,1.05
2023-06-21 04:00,0.51,0.69
2023-06-21 05:00,1.29,1.34
2023-06-21 06:00,1.94,1.1
2023-06-21 07:00,2.86,1.19
2023-06-21 08:00,3.33,0.55
2023-06-21 09:00,3.81,0.69
2023-06-21 10:00,4.63,1.07
2023-06-21 11:00,5.12,1.26
2023-06-21 12:00,5.4,0.55
2023-06-21 13:00,5.05,1.24
2023-06-21 14:00,5.1,0.74
2023-06-21 15:00,4.54,1.23
2023-06-21 16:00,3.74,0.4
2023-06-21 17:00,3.21,1.5
2023-06-21 18:00,2.63,1.07
2023-06-21 19:00,1.97,1.06
2023-06-21 20:00,0.98,1.38
2023-06-21 21:00,0.46,0.74
2023-06-21 22:00,0.1,0.73
2023-06-21 23:00,0.0,0.66
2023-06-22 00:00,0.0,1.41
2023-06-22 01:00,0.0,0.61
2023-06-22 02:00,0.0,1.37
2023-06-22 03:00,0.1,0.46
2023-06-22 04:00,0.52,0.89
2023-06-22 05:00,1.2,0.71
2023-06-22 06:00,1.93,0.43
2023-06-22 07:00,3.03,1.07
2023-06-22 08:00,3.57,0.71
2023-06-22 09:00,4.19,0.81
2023-06-22 10:00,4.58,0.5
2023-06-22 11:00,4.82,0.4
2023-06-22 12:00,5.04,0.69
2023-06-22 13:00,4.52,1.08
2023-06-22 14:00,5.21,1.41
2023-06-22 15:00,4.38,0.43
2023-06-22 16:00,3.87,0.72
2023-06-22 17:00,3.36,0.84
2023-06-22 18:00,2.35,1.03
2023-06-22 19:00,1.7,1.1
2023-06-22 20:00,0.92,1.31
2023-06-22 21:00,0.5,1.48
2023-06-22 22:00,0.1,0.71
2023-06-22 23:00,0.0,1.24
2023-06-23 00:00,0.0,1.44
2023-06-23 01:00,0.0,0.94
2023-06-23 02:00,0.0,0.52
2023-06-23 03:00,0.1,1.29
2023-06-23 04:00,0.51,1.08
2023-06-23 05:00,1.2,1.0
2023-06-23 06:00,1.96,0.81
2023-06-23 07:00,2.93,0.92
2023-06-23 08:00,3.83,1.26
2023-06-23 09:00,3.8,1.13
2023-06-23 10:00,4.14,1.08
2023-06-23 11:00,5.35,1.07
2023-06-23 12:00,5.14,0.67
2023-06-23 13:00,4.91,1.32
2023-06-23 14:00,4.84,0.44
2023-06-23 15:00,4.84,1.27
2023-06-23 16:00,3.75,0.66
2023-06-23 17:00,3.31,0.68
2023-06-23 18:00,2.36,1.28
2023-06-23 19:00,1.8,0.58
2023-06-23 20:00,1.08,1.2
2023-06-23 21:00,0.52,1.17
2023-06-23 22:00,0.09,0.86
2023-06-23 23:00,0.0,0.86
2023-06-24 00:00,0.0,1.42
2023-06-24 01:00,0.0,1.08
2023-06-24 02:00,0.0,1.09
2023-06-24 03:00,0.11,1.22
2023-06-24 04:00,0.5,0.97
2023-06-24 05:00,1.3,0.84
2023-06-24 06:00,1.85,1.09
2023-06-24 07:00,2.56,0.86
2023-06-24 08:00,3.58,0.61
2023-06-24 09:00,3.94,0.97
2023-06-24 10:00,4.11,1.42
2023-06-24 11:00,4.98,1.39
2023-06-24 12:00,4.89,0.57
2023-06-24 13:00,5.3,1.13
2023-06-24 14:00,5.17,1.24
2023-06-24 15:00,4.73,1.09
2023-06-24 16:00,4.2,1.47
2023-06-24 17:00,3.31,0.6
2023-06-24 18:00,2.56,1.29
2023-06-24 19:00,1.94,0.82
2023-06-24 20:00,1.09,0.63
2023-06-24 21:00,0.47,1.08
2023-06-24 22:00,0.11,0.76
2023-06-24 23:00,0.0,0.84
2023-06-25 00:00,0.0,0.62
2023-06-25 01:00,0.0,1.34
2023-06-25 02:00,0.0,1.24
2023-06-25 03:00,0.11,0.78
2023-06-25 04:00,0.54,0.55
2023-06-25 05:00,1.14,0.66
2023-06-25 06:00,1.85,1.29
2023-06-25 07:00,2.83,0.9
2023-06-25 08:00,3.32,1.18
2023-06-25 09:00,4.27,0.71
2023-06-25 10:00,4.55,0.5
2023-06-25 11:00,4.65,1.48
2023-06-25 12:00,5.57,0.8
2023-06-25 13:00,5.36,0.64
2023-06-25 14:00,4.88,0.9
2023-06-25 15:00,4.78,0.76
2023-06-25 16:00,3.88,1.08
2023-06-25 17:00,3.39,0.45
2023-06-25 18:00,2.47,0.96
2023-06-25 19:00,1.77,0.86
2023-06-25 20:00,1.02,1.4
2023-06-25 21:00,0.47,0.4
2023-06-25 22:00,0.11,1.47
2023-06-25 23:00,0.0,1.46
2023-06-26 00:00,0.0,0.86
2023-06-26 01:00,0.0,0.88
2023-06-26 02:00,0.0,0.68
2023-06-26 03:00,0.09,0.45
2023-06-26 04:00,0.5,0.97
2023-06-26 05:00,1.25,0.94
2023-06-26 06:00,1.83,0.46
2023-06-26 07:00,3.03,1.22
2023-06-26 08:00,3.15,1.05
2023-06-26 09:00,4.26,1.38
2023-06-26 10:00,4.71,0.78
2023-06-26 11:00,5.22,0.72
2023-06-26 12:00,5.62,0.96
2023-06-26 13:00,5.46,1.48
2023-06-26 14:00,4.67,1.41
2023-06-26 15:00,4.29,1.26
2023-06-26 16:00,4.32,0.99
2023-06-26 17:00,2.96,0.69
2023-06-26 18:00,2.61,1.31
2023-06-26 19:00,1.77,0.58
2023-06-26 20:00,1.02,0.78
2023-06-26 21:00,0.49,1.38
2023-06-26 22:00,0.11,1.18
2023-06-26 23:00,0.0,0.95
2023-06-27 00:00,0.0,0.71
2023-06-27 01:00,0.0,1.49
2023-06-27 02:00,0.0,0.44
2023-06-27 03:00,0.1,0.87
2023-06-27 04:00,0.46,1.02
2023-06-27 05:00,1.09,0.74
2023-06-27 06:00,2.12,1.12
2023-06-27 07:00,2.65,1.2
2023-06-27 08:00,3.7,0.87
2023-06-27 09:00,4.06,1.02
2023-06-27 10:00,4.64,1.1
2023-06-27 11:00,4.5,0.44
2023-06-27 12:00,5.31,0.74
2023-06-27 13:00,5.27,0.71
2023-06-27 14:00,4.77,0.95
2023-06-27 15:00,4.88,0.56
2023-06-27 16:00,3.76,1.35
2023-06-27 17:00,3.36,1.28
2023-06-27 18:00,2.46,1.17
2023-06-27 19:00,1.74,1.45
2023-06-27 20:00,1.0,0.47
2023-06-27 21:00,0.52,1.37
2023-06-27 22:00,0.11,1.12
2023-06-27 23:00,0.0,1.09
2023-06-28 00:00,0.0,1.28
2023-06-28 01:00,0.0,1.2
2023-06-28 02:00,0.0,1.27
2023-06-28 03:00,0.09,0.75
2023-06-28 04:00,0.53,1.41
2023-06-28 05:00,1.23,0.9
2023-06-28 06:00,1.89,0.44
2023-06-28 07:00,2.83,1.3
2023-06-28 08:00,3.21,1.43
2023-06-28 09:00,4.22,0.42
2023-06-28 10:00,4.44,1.34
2023-06-28 11:00,5.37,0.7
2023-06-28 12:00,5.12,1.05
2023-06-28 13:00,5.07,1.08
2023-06-28 14:00,4.36,0.83
2023-06-28 15:00,4.87,0.89
2023-06-28 16:00,3.71,0.71
2023-06-28 17:00,2.97,0.71
2023-06-28 18:00,2.36,1.02
2023-06-28 19:00,1.94,0.88
2023-06-28 20:00,1.03,0.92
2023-06-28 21:00,0.46,1.33
2023-06-28 22:00,0.11,0.94
2023-06-28 23:00,0.0,0.81
2023-06-29 00:00,0.0,0.49
2023-06-29 01:00,0.0,0.96
2023-06-29 02:00,0.0,0.82
2023-06-29 03:00,0.09,1.24
2023-06-29 04:00,0.51,1.25
2023-06-29 05:00,1.31,0.83
2023-06-29 06:00,2.11,0.97
2023-06-29 07:00,2.94,0.98
2023-06-29 08:00,3.84,0.44
2023-06-29 09:00,4.25,1.48
2023-06-29 10:00,4.33,1.45
2023-06-29 11:00,4.61,0.44
2023-06-29 12:00,5.28,0.48
2023-06-29 13:00,5.23,1.19
2023-06-29 14:00,4.4,1.18
2023-06-29 15:00,4.76,1.33
2023-06-29 16:00,4.31,1.49
2023-06-29 17:00,2.89,0.71
2023-06-29 18:00,2.47,0.78
2023-06-29 19:00,1.71,1.04
2023-06-29 20:00,1.09,0.57
2023-06-29 21:00,0.48,0.55
2023-06-29 22:00,0.11,0.44
2023-06-29 23:00,0.0,0.97
2023-06-30 00:00,0.0,1.11
2023-06-30 01:00,0.0,1.26
2023-06-30 02:00,0.0,1.28
2023-06-30 03:00,0.11,0.41
2023-06-30 04:00,0.47,1.42
2023-06-30 05:00,1.18,1.33
2023-06-30 06:00,2.15,0.81
2023-06-30 07:00,2.63,1.36
2023-06-30 08:00,3.63,1.28
2023-06-30 09:00,3.85,0.99
2023-06-30 10:00,4.4,1.09
2023-06-30 11:00,5.49,0.93
2023-06-30 12:00,5.34,1.01
2023-06-30 13:00,4.97,1.39
2023-06-30 14:00,4.96,0.68
2023-06-30 15:00,4.47,1.2
2023-06-30 16:00,4.33,0.74
2023-06-30 17:00,3.03,1.06
2023-06-30 18:00,2.55,0.49
2023-06-30 19:00,1.8,0.47
2023-06-30 20:00,0.91,1.26
2023-06-30 21:00,0.5,1.41
2023-06-30 22:00,0.09,1.42
2023-06-30 23:00,0.0,0.51
